0xC4,加湿量設定,加湿量レベルを設定し、設定状態を取得する。,加湿量自動=0x41 加湿量レベル=0x31～0x38
0xC6,搭載空気清浄方法,空気清浄機能を実現するために搭載されている方法をビットマ ップで示す。,ビット0：電気集塵方式搭載情報 0 非搭載 1 搭載 ビット1：クラスタイオン方式搭載 情報 0 非搭載 1 搭載
0xC7,空気清浄機能モード設定,8バイトの配列で、実現方法ごとの空気清浄機能のON/OFFおよびその制御レベルを設定し、設定状態を取得する。,第0要素：電気集塵方式による空気清浄機能の設定状態 第1要素：クラスタイオン方式による空気清浄機能の設定状態 第2要素～第7要素：for future reserved
0xC8,搭載リフレッシュ方法,リフレッシュ機能を実現するために搭載されている方法をビットマップで示す。,ビット0：マイナスイオン方式搭載 情報 0 非搭載 1 搭載 ビット1：クラスタイオン方式搭載 情報 0 非搭載 1 搭載
0xC9,リフレッシュ機能モード設定,8バイトの配列で、実現方法ごとのリフレッシュ機能のON/OFFおよびその制御レベルを設定し、設定状態を取得する。,第0要素：マイナスイオン方式によるリフ レッシュ機能の設定状態 第1要素：クラスタイオン方式によるリフレッシュ機能の設定状態 第2要素～第7要素：for future reserved
0xCA,搭載自己洗浄方法,自己洗浄機能を実現するために搭載されている方法をビットマ ップで示す。,ビット0：オゾン洗浄方式搭載情報 0 非搭載 1 搭載 ビット1：乾燥方式搭載情報 0 非搭載 1 搭載
0xCB,自己洗浄機能モード設定,8バイトの配列で、実現方法ごとの自己洗浄機能のON/OFFおよびその制御レベルを設定し、設定状態を取得する。,第0要素：オゾン洗浄方式による自己洗浄機能の設定状態 第1要素：乾燥方式による自己洗浄機能の設定状態 第2要素～第7要素：for future reserved
0xCC,特別運転モード設定,特別運転モードを設定し、設定状態を取得する。,設定なし：0x40 衣類乾燥：0x41 結露抑制：0x42 ダニカビ抑制：0x43 強制除霜 0x44 0x45～ for future reserved
0xCD,内部動作状態,エアコンの内部動作状態をビットマップで表現する。,ビット0：コンプレッサ動作状態 0 停止中 1 動作中 ビット1：サーモON/OFF状態 ０ サーモＯＦＦ状態 １ サーモＯＮ状態 ビット２～ビット７：for future reserved
0xCE,強制サーモモード設定,エアコンのサーモ設定を無視して運転するか否かを設定する。,"通常設定=0x40, 強制サーモON=0x41,強制サーモOFF=0x42"
0xCF,空気清浄モード設定,空気清浄のモード設定ON/OFFを設定し、設定状態を取得する。,"空気清浄ON＝0x41,OFF＝0x42"
0x90,ONタイマ予約設定,予約入／予約切を設定し、設定状態を取得する。,"時刻予約,相対時間予約共に入＝0x41,予約切＝0x42, 時刻予約のみ入り＝0x43, 相対時刻予約のみ入り＝0x44"
0x91,ONタイマ時刻設定値,タイマ値HH:MMを設定し、設定状態を取得する。,0～0x17:0～0x3B(=0～23):(=0～59）
0x92,ONタイマ相対時間設定値,タイマ値HH:MMを設定し、更新された時間を取得する。,0～0xFF:0～0x3B(=0～255):(=0～59）
0x94,OFFタイマ予約設定,予約入／予約切を設定し、設定内容を取得する。,"時刻予約,相対時間予約共に入＝0x41,予約切＝0x42, 時刻予約のみ入り＝0x43, 相対時刻予約のみ入り＝0x44"
0x95,OFFタイマ時刻設定値,タイマ値HH:MMを設定し、設定状態を取得する。,0～0x17:0～0x3B(=0～23):(=0～59）
0x96,OFFタイマ相対時間設定値,タイマ値HH:MMを設定し、更新された時間を取得する。,0～0xFF:0～0x3B(=0～255):(=0～59）
